彼 は 握手 を 求め た 。	he held out his hand .
私 たち は 注意 し て み た が 何 も 見え な かっ た 。	we looked , but saw nothing .
彼 を ちょっと 待 た せ て お い て 下さ い 。	have him wait a moment .
彼 は お 金 が 入用 で す 。	he is in want of money .
彼 ら は 同じ 飛行 機 に 乗 っ て い た 。	they were on board the same airplane .
第 一 に 飲食 に 注意 し な けれ ば な ら な い 。	in the first place , we must be careful about what we eat and drink .
ドレス は ヒザ まで 長 さ が あ る 。	the dress comes to my knees .
なぜ 泣 い て い る の で す か 。	why are you crying ?
彼 は ３０ 歳 で 社長 に な っ た 。	he became the company president when he was thirty .
私 の 兄 は 教師 で す 。	my older brother is a teacher .
私 は あなた の ２ 倍 年 を と っ て い る 。	i 'm twice your age .
彼女 は その 知らせ を 聞 い て 青ざめ た 。	she turned pale at the news .
もし 明日 雨 なら 試合 は 中止 で す 。	the game will be called off if it rains tomorrow .
私 は 級友 に 会 っ た 。	i met my classmate .
あなた は 逆立ち が でき ま す か 。	can you stand on your hands ?
あなた に お 茶 を 入れ て ほし い もの だ 。	i would like you to make tea for me .
彼女 は 英語 で 日記 を つけ て い る 。	she keeps her diary in english .
私 たち は しばらく 歩 い た 後 で 、 湖 に 出 た 。	having walked for sometime , we came to the lake .
申し訳 無 い けど 今 あの 子 は 出かけ て い る の 。	i 'm sorry , but he is out now .
私 は 彼 に 会 う 為 に そこ へ 行 っ た 。	i went there to meet him .
もっと 仕事 に 変化 が あ っ た なら ば なあ 。	i wish there was more variety in my work .
その 医者 は 私 の 命 の 恩人 だ 。	the doctor has saved my life .
もし ご 質問 が あ れ ば お 知ら せ くださ い 。	if you have any questions , please let me know .
これ は 面白 い 話 だ 。	this is an interesting story .
犬 は 水 の 中 を のぞ い た 。	the dog looked into the water .
話 は かわ り ま す が 。	to change the subject .
その 仕事 を 心配 する な 。	don 't worry about the work .
彼 の 言 っ て い る こと は ある 程度 本当 で あ る 。	what he says is true to some extent .
あなた は 全く 間違 っ て い ま す 。	you are quite in the wrong .
もう お 父 さん は 帰 っ て き た の 。	has father come home yet ?
あなた は そんな に 急 い で 行 く 必要 は な い 。	you don 't need to go in such a hurry .
彼女 に 会 っ た 事 が あ る 。	i have met her before .
で す から 信じ る こと で す 。	so you 've got to be a believer .
諸君 は 英語 を 学 ぶ ところ で す か 。	are you going to learn english ?
彼女 は 真面目 な 学生 で す 。	she is an earnest student .
いや 、 自分 から やっ た ん で す 。	no , i did it on my own account .
これ と あれ の 中 から 一 つ 選 ん で くださ い 。	please choose between this one and that one .
彼 は なん で も 知 っ て い る 。	he knows whatever .
要 する に 金 が 必要 な ん だ 。 貸 し て くれ よ ！	in brief , i need money . please lend it to me !
彼 は 半 時間 で ２ マイル 歩 い た 。	he walked two miles in half an hour .
私 は 卒業 し たら 留学 する つもり で す 。	i will study abroad when i have finished school .
さしあた っ て 、 ここ で 待 つ べ き で す 。	we should wait here for the moment .
彼 は 勉強 中 で あ っ た 。	i found him at his books .
彼 は 諦め が 早 い 。	he is a good loser .
失敗 し て も あきらめ て は いけ な い 。	don 't give up if you fail .
雨 の ため 我々 は 外出 でき な かっ た 。	the rain kept us from going out .
それ は どんな 動物 だ 。	what animal is it ?
彼女 は その 犬 に 話 し 始め た 。	she began to talk to the dog .
私 たち は する べ き 仕事 が たくさん あ る 。	we have a lot of work to do .
私 は 飛行 機 に ちょうど 間に合 っ た 。	i arrived just in time for the plane .
君 は 学校 で 何 の 科目 を 取 っ て い ま す か 。	what subjects are you taking at school ?
私 達 は 互い に 依存 し あ っ て い る 。	we are dependent on each other .
どう も 、 その 点 が よく わか り ま せ ん ね 。	i 'm not too clear about that point .
彼女 は 奇妙 な こと を 口 に し た 。	she came out with some strange tunings .
手元 に １００ 万 円 あ る と し て み よ う 。	let 's make believe we have one million yen hand .
その 忙し い クラス で 私 の 声 は 通 ら な かっ た 。	i could not make myself heard in the noisy class .
きっと 私 は この 宿題 を し ま す 。	by god , i 'll finish this homework .
私 は 最近 彼 に 会 っ て い ま せ ん 。	i haven 't seen him lately .
彼 は すぐ 怒 る の で 嫌い だ 。	i don 't like him because he loses his temper easily .
彼 は この 家 の 主人 で す 。	he is master of this house .
彼 は 紳士 で あ る 。	he is a gentleman .
お 話 さ せ て いただ い て も よろし い で しょ う か 。	may i speak with you ?
その 試合 で へとへと だ 。	the game exhausted me .
静か に し て 下さ い な 。	quiet down , please .
昨夜 は テレビ を 見 な い で 英語 を 勉強 し た 。	i did not watch tv but studied english last night .
今 すぐ 始め よ う 。	let 's get started right away .
彼 は 走 り ながら 助け を 求め た 。	he was running and calling for help .
これ は 今 まで に 読 ん だ 中 で もっとも 難し い 本 だ 。	this is the most difficult book i have ever read .
会 は 八 時 に 散会 し た 。	the meeting broke up at eight .
交通 渋滞 の ため 、 私 は 遅れ ま し た 。	i was late because of heavy traffic .
私 は 昨日 彼 を 訪問 し た 。	i paid him a visit yesterday .
それ は 実 に 全く よ い 話 だ 。	it is really quite a good story .
どの 家 に も 庭 が あ り ま し た 。	every house had a garden .
寒 く て 凍え そう だ 。	i 'm freezing .
メアリー は 自分 が 美し い 事 を 誇り に し て い た 。	mary prided herself on her beauty .
私 たち は ７ 日 の 朝到着 し た 。	we arrived on the morning of the seventh .
私 は どう し て よ い の か わか り ま せ ん 。	i don 't know what to do .
彼女 は 人 が い い 。	she is good-natured .
私 の 席 は どこ で す か 。	where is my seat ?
こんな こと 、 日本 で は 起こ り え な い 。	such a thing can 't happen in japan .
彼女 は 涙 を こらえ る こと が 出来 な かっ た 。	she could not refrain from tears .
庭 の 手入れ で も し よ う か な 。	why don 't i try to do something about the garden ?
例えば 、 君 は 英語 が 好き で す か 。	for example , do you like english ?
その 庭 は 花 で いっぱい だっ た 。	the garden was filled with flowers .
彼 の 小説 は 読 み ま せ ん 。	i do not read his novels .
私 は サンドイッチ が 欲し く な い 。	i don 't want any sandwiches .
何 と 上手 に 彼女 は 歌 っ て い る ん だ 。	how well she is singing !
彼 の 意見 は 我々 の 意見 と は まったく 違 っ て い る 。	his opinion is quite different from ours .
私 達 は 道 に 迷 っ て しま っ た よう だ 。	it seems that we have lost our way .
彼女 は 通り を 横切 っ た 。	she came across the street .
実 は その 朝 、 彼 は 寝坊 し た の で す 。	the fact is that he slept late that morning .
この ホテル は 犬 は 受け入れ な い 。	this hotel does not take dogs .
その こと は 否定 でき な い 。	there is no denying the fact .
い い カメラ を 買 っ た 。	i bought a good camera .
今夜 は 明日 の 準備 を し な く ちゃ 。	tonight i 've got to do get ready for tomorrow .
彼 は いつ も 音楽 に 専念 し た 。	he has always devoted himself to music .
どう し て も 箱 が 開 か な かっ た 。	we could not open the box anyhow .
１ 時間 も すれ ば 間違い な く 晴れ る だ ろ う 。	ten to one it 'll clear up in an hour or so .
この 靴 は 私 に は 合 わ な い 。	this pair of shoes doesn 't fit me .
すべて の バス は 満員 で す 。	all the buses are full .
決して 彼 は 紳士 で は な い 。	he is far from being a gentleman .
おたふく 風邪 で は な い で しょ う か 。	i 'm afraid she may have the mumps .
これ ら の 本 を お 願 い でき ま す か 。	could you ring up these books for me ?
そう 水 くさ く する な 。	don 't be so reserved .
それ は 楽しみ で す 。	i 'll look forward to it .
彼女 は とても 上手 に 歌 う こと が でき る 。	she is able to sing very well .
なぜ こんな に 早 く 来 た の ？	what has brought you here so early ?
母 は 若 い とき 、 とても 美し かっ た 。	when my mother was young , she was very beautiful .
その 生徒 は 先生 に 返事 すら し ま せ ん で し た 。	the student did not so much as answer the teacher .
彼 は おそらく ま だ 寝 て い る の だ ろ う 。	the chances are that he is still in bed .
戻 り ま し たら すぐ 電話 さ せ ま す 。	i will have him call you the moment he gets back .
彼 は 日曜日 に は よく 話 し に 来 た もの だっ た 。	he used to come here for a talk on sundays .
晴れ て い ま す 。	the sky is clear .
僕 の 人生 に 口 を 出 さ な い で くれ 。	you can 't run my life .
すぐ に 出発 し よ う 。	let 's start right away .
持て ば 持 つ ほど 、 人 は 貧し く な る 。	the more one has , the more one wants .
本当 に そ う 。	you can 't be so sure .
静か に して い さえ すれ ば 、 ここ に 居 て も よ い 。	you may stay here as long as you keep quiet .
以前 その 公園 の 近く に コーヒー ショップ が あ っ た 。	there used to be a coffee shop near the park .
彼女 は 長年 、 腰痛 で 困 っ て い る 。	she 's been having trouble with back pain for years .
彼 は 私 に 野菜 を 取 っ て くれ た 。	he got me some vegetables .
お 暇 する 時間 で す 。	it 's time to be going .
彼 は そっと し て お い て や ろ う 。	we 'd better leave him alone .
彼 は 独立 し て 商売 を 始め た 。	he went into business on his own account .
後 ２ 分 も 早 かっ たら 、 バス に 乗れ た の に 。	if you had come only two minutes earlier , you could have caught the bus .
私 は 彼 の 音楽 を よく 知 っ て い る 。	i am familiar with his music .
私 の 家 は 駅 から 少し 離れ た ところ に あ り ま す 。	my house is located at a distance from the station .
彼 ら に は 食べ物 が 無 かっ た 。	they had no food .
もし 明日 雨 なら ば 、 私 は 家 に い る つもり で す 。	if it rains tomorrow , i 'll stay at home .
私 は 危険 を 冒 す の は 好き で は な い 。	i don 't like to run a risk .
残念 な の は 彼 が 失敗 し た こと だ 。	the pity is that he has failed .
私 の 靴 が なくな っ て しま っ た 。	my shoes are gone .
彼 が 来る か どう か 疑問 だ 。	i doubt if he will come .
英語 を 学 ぶ 目的 は 何 で す か 。	what 's your purpose in studying english ?
彼 は 月 に 一 度 ロンドン に い く 。	he goes to london once a month .
新し い 資料 を お 送り くださ い 。	please send us more information .
すっかり 忘れ た よ 。	i 've clean forgotten .
いつ で も お 手伝い し ま す 。	i am always ready to help you .
彼 は 終わり から ３ 番 目 に 着 い た 。	he was the last but two to arrive .
もう 帰 ら な けれ ば と 思 い ま す 。	i guess i 'll have to leave now .
太陽 は 地球 を 暖か く 明る く する 。	the sun makes the earth warm and light .
その 件 に 関 し て は とくに 意見 は あ り ま せ ん 。	i really don 't have an opinion about it .
彼女 は ２０ 歳 と い っ て も 通用 する 。	she could pass for twenty .
素敵 な 部屋 で す ね 。	a nice room , isn 't it ?
窓 を しめ て くれ ま せ ん か 。	would you please shut the window ?
彼女 は 顔色 が 悪 い 。 病気 だっ た か も しれ な い 。	she looks pale . she may have been ill .
無理 する な っ て 。	don 't overdo it .
全く 素晴らし い 天気 で す ね 。	it 's beautiful weather , isn 't it ?
私 は 、 とても 疲れ て い る 。	i 'm very tired .
私 は 学生 の 誰 に も 本 は 貸 さ な い 。	i don 't lend my books to any of the students .
次 の 時間 は 何 だ っけ ？	what is the next class ?
彼女 は 医者 に な ろ う と 決心 し た 。	she decided to be a doctor .
母 は 台所 で 忙し く し て い る 。	my mother is busy in the kitchen .
何 駅 に 行 く の で す か 。	which station are you going to ?
この 写真 を よく 見 て 私 を 見つけ て ごらん 。	have a good look at this picture and find me in it .
そこ へ 行 く 途中 私 たち は 交代 で 運転 し た 。	we took turns driving our car on our way there .
彼 は 働 き すぎ で 健康 を 台無し に し た 。	he ruined his health by working too hard .
もっと たくさん 欲し い 。	i want a lot more .
彼 の 英作文 は ほとんど 誤り が な い 。	his english composition has few , if any , mistakes .
彼 は もう 出 た よ 。	he has left already .
ま も な く 試合 が 始ま っ た 。	it was not long before the game began .
彼女 は 自分 の 娘 が 誇り で あ る 。	she takes pride in her daughter .
すぐ あなた に 手紙 を 書 き ま しょ う 。	i will write to you soon .
何 と し て も 戦争 は 防 が ね ば な ら な い 。	we must prevent war at any cost .
彼女 は 足 が 小さ い 。	she has small feet .
彼女 なら 面識 が あ り ま す 。	i have an acquaintance with her .
彼 の 家 は どこ か この 辺り だ 。	his house is somewhere about here .
彼 の 職業 は 医者 で す 。	he is a doctor by profession .
ジョン は 注意 深 く 聞 い た 。	john listened carefully .
お 金 は いくら かか っ て も かま い ま せ ん 。	i 'm not worried about the price .
この 騒音 は 我慢 出来 な い 。	i cannot put up with this noise .
８ は ４ の ２ 倍 で す 。	eight is the double of four .
彼 ら は 議論 を やめ る こと に 決め た 。	they decided to put an end to the discussion .
私 は 彼女 の 側 に 座 っ た 。	i sat beside her .
この 本 は 新し かっ た 。	this book was new .
東京 は 日本 の 他 の どの 都市 より も 大き い 。	tokyo is larger than any other city in japan .
ここ は 私 が 生まれ た 病院 で す 。	this is the hospital which i was born in .
彼女 が 起こ る の は きわめて 当然 だ 。	it is quite natural for her to get angry .
目 が 覚め て み る と 有名 に な っ て い た 。	i awoke to find myself famous .
午前 中 に タクシー を 呼 ん で 下さ い 。	call a taxi in the morning , please .
どうぞ 道 を 教え て くださ い ま せ ん か 。	would you please tell me the way ?
彼 ら は 私 に 警察 へ 行 く よう に 助言 し た 。	they advised me to go to the police station .
これ 以上 まけ られ ま せ ん か 。	is this the last price ?
駅 の 近く に タクシー 乗り場 が あ り ま す 。	there is a taxi stand near the station .
その うち 赤ん坊 が 可愛 く な る よ 。	you will learn to love your baby .
私 は 先生 に 叱 ら れ た 。	i was scolded by my teacher .
彼 ら は 今 、 朝食 を と っ て い る ところ で す 。	they are having breakfast now .
これ は 彼 の 手がけ た もの と 私 に は 分か る 。	i can see his hand in this .
私 は 昨夜 テレビ を 見 た 。	i watched tv last night .
その 犬 は いつ も 私 に ほえつ く 。	the dog always barks at me .
彼女 は 今 裕福 で あ る 。	she is well off now .
彼女 は 夫 の 死 に 心 を 痛め て い る 。	she is grieved at her husband 's death .
今夜 あなた の 子ども の 世話 を し ま しょ う 。	i 'll take care of your child tonight .
赤ん坊 を 寝かし つけ ね ば な ら な い 。	i have to put the baby to bed .
でき る なら 、 あなた に お目 に かか り た い 。	i 'd like to see you if possible .
彼 は 家 に 帰 っ た 時 に は 疲れ 果て て い た 。	he was worn out when he got home .
私 は その 計画 を 実行 に 移 し た 。	i put the plan into practice .
今日 は 君 つ い て な い ねえ 。	today is not your day .
バス の 停留 所 まで 走 り ま しょ う 。	let 's run to the bus stop .
ビール あ り ま す か 。	have you got any beer ?
雨 が ３ 日間 降り 続 い た 。	the rain lasted three days .
彼女 は まだ お しゃべり を し て い る 。	she is chattering yet .
お 水 を 持 っ て き て くださ い 。	could you bring me some water ?
私 は この 本 に 八百 円 を 払 っ た 。	i paid 800 yen for this book .
私 の 邪魔 を する もの は 何 も な い 。	there is nothing to hinder me .
彼女 は まれ に み る 美し い 女性 だ 。	she is a woman of singular beauty .
まず どこ へ 行 く か を みんな で 決め よ う 。	let 's decide together where to go first .
太郎 は ま も な く ここ へ 来 ま す 。	taro will come here before long .
その 問題 に は ３ 年 かか っ た 。	the solution of the problem took three years .
私 は 昨日 トニー 君 と 遊 ん だ 。	i played with tony yesterday .
あなた に は どんな に 感謝 し て も 感謝 し きれ ま せ ん 。	i cannot thank you enough .
ほら 、 彼女 が や っ て くる よ 。	there she comes .
昨日 学校 へ 行け な かっ た に は 病気 だっ た から で す 。	it was because i was ill that i couldn 't go to school yesterday .
彼女 を 見 る に 耐え られ な かっ た 。	i couldn 't bear to look at her .
メアリー は 政治 に 興味 が あ る 。	mary is interested in politics .
で も 、 わたし に は 恋人 が い る の 。	but , i 'm going steady .
謝 る 必要 は な い 。	don 't apologize .
あなた は 両親 を 尊敬 し て い ま す か 。	do you look up to your parents ?
無 から 有 は 生 じ な い 。	nothing comes from nothing .
お 医者 様 に 診察 し て もら い なさ い 。	you should see a doctor .
彼女 は ほどな くもど る で しょ う 。	she will be back before long .
今 料理 を し て い ま す 。	i am cooking now .
明日 は 大切 な 日 だ 。	it 'll be a big day .
誰 も 彼 の 話 を 信 じ な かっ た 。	no one believed his story .
次 におい で の 時 に 、 電話 を し て 下さ い 。	i will tell him the news as soon as i see him .
彼女 は 金持ち な の に 幸せ で は な い 。	for all her riches , she 's not happy .
私 は 、 失敗 し な い よう に 、 一生 懸命 働 い た 。	i worked as hard as i could so i didn 't fail .
あの 古 い 橋 は 安全 なんて もの で は な い 。	that old bridge is anything but safe .
君 は その ロープ を ほど か な い と 約束 し なさ い 。	you must promise not to take the rope off .
少々 お 待 ち いただけ ま す か 。	would you please wait for a minute ?
君 は 最初 の 計画 を 実行 す べ き だ 。	you should carry out his offer .
若 い とき に 本当 の 友人 を 見つけ る こと は 大切 だ 。	it is important to find true friends when you are young .
この 寒 さ は 我慢 出来 な い な 。	i can 't put up with this cold .
ある 朝 目覚め たら ば 、 私 は 有名 に な っ て い た 。	i awoke one morning and found myself famous .
一 朝一夕 に は でき な い 。	rome was not built in a day .
もし 君 が 私 たち を 助け て くれ る なら 、 大変 うれし い 。	if you will help us , we will be very glad .
私 は その こと に つ い て 彼 と 電話 で 話 し た 。	i spoke to him about it over the telephone .
トム は 頭 が 痛 い と 私 たち に 言 っ た 。	tom told us that he had a headache .
彼 に 駅 まで の 道 を 聞 き なさ い 。	ask him the way to station .
彼 は その チーム の 主将 に な っ た 。	he was made captain of the team .
私 たち は 互い に 慰め合 っ た 。	we consoled each other .
彼 は 正直 者 に ちがい な い 。	he must be an honest man .
彼女 は 風邪 気味 だ と 言 っ た 。	she said she had a slight cold .
その 夕食 は とても 楽し かっ た 。	we had a very good time at the dinner .
貴方 は 、 人間 で す 。	you are human .
どこ へ 行 っ て も 、 彼 は 必ず 友達 を 作 る 。	wherever he may go , he is sure to make friends .
あそこ で 歌 っ て い る 少女 は 私 の 妹 で す 。	the girl singing over there is my sister .
来 なさ い と 言 わ な い 限り 来 な い よう に 。	don 't come unless i tell you to .
彼女 に は 友だち が ほとんど い な い 。	she has few friends .
眺め の よ い 部屋 を お 願 い し ま す 。	i 'd like a room with a good view .
すべて は 彼女 の 返事 しだい だ 。	everything turns on her answer .
十 中八九 ジェーン は 来る だ ろ う 。	it is probable that jane will come .
その 手紙 は 私当て に 来 た 。	the letter is for me .
彼 は 除外 さ れ た 。	he was ruled out .
馬 は 走 る の が 早 い 。	a horse runs quickly .
私 達 は 討議 を 終え た 。	we closed the discussion .
そんな こと 知 る もん か 。	i am blessed if i know it .
彼 は 来 な い の で しょ う 。	he won 't come , will he ?
今 何処 に 住 ん で い ま す か 。	where do you live now ?
すぐ に 出発 し な けれ ば な ら な い で しょ う 。	you 'll have to start at once .
少年 が と ぶ の を 見 て ごらん 。	look at the boy jump !
私 は 標準 英語 を 勉強 し た い 。	i want to learn standard english .
私 の 計画 は あなた の と 違 う 。	my plan is different from yours .
彼 は そんな 馬鹿 な こと は し な い 。	he is above such stupid behavior .
私 達 は すぐ に 出発 する つもり だ 。	we intended to start right away .
私 は 逃げ よ う と し た 。	i tried to escape .
切符 を なく し て しま っ た よう だ 。	i think i 've lost my ticket .
私 は この 帽子 を ２０００ 円 で 買 っ た 。	i bought this hat for 2000 yen .
彼 は 座 っ て 本 を 読 ん で い た 。	he sat reading a book .
少年 は 息 を 吹き返 し た 。	the boy came back to life .
滞在 を 許可 し て 下さ い 。	permit me to stay .
タバコ は やめ な い と 彼 は い っ て い る 。	he says he will not give up smoking .
彼 は 馬 の よう に 見え る 。	he looks like a horse .
働 き すぎ で 彼女 は 健康 を 損な っ た 。	overwork cost her health .
そんな こと を 言 う なんて 気 で も 狂 っ た の か 。	have you lost your sense to say so ?
さあ 出発 の 準備 は すべて 出来 ま し た 。	everything is ready now for our start .
どう も 熱 が あ り そう だ 。	i seem to have a fever .
あなた の お 姉 さん は 審美 感 が あ る ね 。	your sister has a sense of beauty .
軽率 に 答え る な 。	do not answer hastily .
君 は 車 を 運転 し な い 方 が い い 。	you had better not drive a car .
彼 は 間 も な く よ く な っ た 。	it was not long before he got well .
私 は 君 に 何 から 何 まで 恩恵 を 受け て い る 。	i owe everything to you .
その 写真 を 見せ て 下さ い 。	let me have a look at those photos .
私 に 規則 を 説明 し て 下さ い 。	please explain the rule to me .
一刻 の 猶予 も 許 さ れ な かっ た 。	not a moment could be lost .
昨日 の 晩 、 私 の ショー を 聞 い て くれ た ？	did you hear my show last night ?
トイレ を お 借り でき ま す か 。	can i use your toilet , please ?
二人 が 幸せ で あ り ま す よう に 。	may you both be happy !
彼 は 歯 医者 に 行 っ た 。	he went to the dentist .
彼女 は 世界 記録 を 出 し ま し た 。	she set a new world record .
彼 が 何 を 言 っ た か 知 っ て い ま す か 。	do you know what he said ?
部屋 を 見せ て いただけ ま す か 。	could i see the room please ?
その 仕事 は １０ 人 の 人 を １０ 日 必要 と する 。	the work requires ten men for ten days .
私 たち の 計画 に 賛成 し て くれ ま す か 。	are you agreeable to our plan ?
私 が 遅れ たら 先 に 行 っ て 下さ い 。	in case i am late , please go ahead of me .
遅れ て 申し訳 な い 。	sorry to be late .
それ は 気がかり な こと だ 。	it 's a worrying matter .
彼 は 十分 た っ たら 戻 る 。	he will be back in ten minutes .
実 は 両親 に 責任 が あ っ た の で す 。	the truth is that the parents were to blame .
私 達 は ５ マイル ほど 歩 い た 。	we walked about five miles .
彼 は 非常 に 変わ っ た 話 し 方 を し た 。	he told his stories in a very unusual way .
別 な の を 買 い た い 。	i want to buy another .
彼 に 連絡 を と る 手段 が 何 も な い 。	there is no means to get in touch with him .
私 が 先日 訪れ た の は この 病院 だ 。	it was this hospital which i visited last month .
あなた の 好き な 食べ物 は 何 で す か 。	what is your favorite food ?
ロンドン は 数 回 爆撃 を 受け た 。	london was bombed several times .
先生 は 答案 を 調べ た 。	the teacher looked over the exam papers .
私 は でき る だけ ゆっくり と 歩 き ま し た 。	i walked as slowly as i could .
趣味 は 何 で す か 。	what do you do for fun ?
着替え を する ため に 家 に 帰 っ た 。	i went home to change my clothes .
芝生 の 上 を 歩 く な 。	don 't walk on the grass .
その 手紙 を 出 す の を 忘れ る な 。	don 't forget to post the letter .
彼 ら は 歌 を 歌 っ て 楽し ん だ 。	they enjoyed singing songs .
今 まで の ところ 彼 は 学校 で は 仲良く や っ て い る 。	so far he has done very well at school .
ニューヨーク へ 行 っ たら 訪ね る よ 。	i 'll look you up when i visit new york .
彼 は 私 に 手伝 っ て くれ る と い っ た 。	he offered to help me .
君 の 妹 さん は 何 年 生 な の 。	what grade is your sister in ?
それ に つ い て ほとんど 知 ら な い 。	he knows hardly anything about it .
ケーキ を 自由 に 召し上が っ て 下さ い 。	please help yourself to the cake .
彼女 は 宿題 を し 終え た 。	she has done her homework .
言葉 で それ を 表せ な い 。	words cannot express it .
彼 ら は 母親 に 捨て られ た 。	they were abandoned by their mother .
彼 は 約束 を 守 り 抜 い た 。	he stuck to his promise .
ステラ は 本当 に 死 ん で い ま す ！	stella really is dead !
彼 は 若 い が 、 有能 な 人 だ 。	though young , he is an able man .
夕方 私 は 犬 と 散歩 する 。	in the evening , i walk with my dog .
その 費用 を お 知 ら せ 下さ い 。	please advise me of the cost .
万一 明日 雨 が 降 っ たら 、 私 たち は バス で 行 く 。	if it should rain tomorrow , we would go by bus .
彼 は 彼女 を 安心 さ せ た 。	he set her mind at rest .
話し手 は 自分 の 言 う こと を 聞 い て もらえ な かっ た 。	the speaker couldn 't make himself heard .
君 の ペン を つか っ て も い い ？	can i use your pen ?
ドライブ は いかが で す か 。	how about going for a drive ?
私 が 買い物 を し て あげ ま しょ う 。	i 'll do the shopping for you .
どう し て そんな 馬鹿 な 事 を 言 っ た の ？	why did you say such a stupid thing ?
彼 が 乗 っ た 列車 は いつ 京都 に 着 き ま す か 。	when does his train arrive at kyoto ?
もし 来れ たら 、 私 たち と 一緒 に 来 なさ い 。	if you can , come with us .
彼 は バス に 乗り 遅れ た か も しれ な い 。	he may have missed the bus .
なぜ 君 は その 間 黙 っ て い た に で す か 。	why were you silent all the time ?
私 は 英語 を 話せ る よう に な り た い 。	i want to be able to speak english .
その 他 の こと なら なん で も し ま す 。	i will do anything but that .
あなた が いっしょ に 来 て くださ る なら うれし い の で す が 。	i 'd be delighted if you 'd come with me .
彼 は 全て の 責任 を 自分 の せい に し た 。	he attributed everything to himself .
床 から ペン を 取 っ て くださ い 。	please pick up the pen from the floor .
私 は 彼 に 宿題 を 手伝 っ て もら う つもり だ 。	i intend him to help me with my homework .
君 は 働 き すぎ で す 。	you work too hard .
私 は 時々 友達 の 家 を 訪ね る 。	i visit my friend 's house at intervals .
あなた が いなか に 住 み た い 理由 を 教え て くださ い 。	tell me the reason why you want to live in the countryside .
私 は ７ 時 に 帰宅 し た 。	i got home at seven .
私 は 登校 途中 彼女 に あ っ た 。	i met her along the way to school .
ケイト から 見 る と 、 彼 は 働 き 過ぎ で あ る 。	from kate 's point of view , he works too much .
私 個人 の 意見 と し て は その 計画 に 反対 だ 。	in my personal opinion i am against the plan .
でき る うち に 人生 を 楽しめ 。	enjoy life while you may .
プラットホーム に は ほか に 一人 し か い な かっ た 。	there was only one other person on the platform .
ご 家族 に よろしく 。	please remember me to all your family .
なんて すばらし い 家族 な ん だ ろ う 。	what a wonderful family .
私 は こんな に 早 く 目覚め た こと は な い 。	i 've never woken up this early .
列車 が 僕 を 待 っ て くれ な かっ た から で す 。	because the train did not wait for me .
彼 は 裏切り 者 に な っ た 。	he turned traitor .
日本 で 暮ら す の は 高 く つ く 。	it is expensive to live in japan .
これ は 私 が 探 し て い た 本 だ 。	this is the book i 've been looking for .
この 本 は 大き すぎ て 私 の ポケット に 入 ら な い 。	this book is too large to go in my pocket .
あれ ら の 家 は 私 の 叔父 の 家 で す 。	those houses are my uncle 's .
彼 は 友人 たち に 尊敬 さ れ て い る 。	he is looked up to by his friends .
生徒 たち は 大いに 先生 を 尊敬 し て 入 る 。	the students hold their teacher in high regard .
彼 は その 犬 に つ い て の 物語 を 作り上げ た 。	he made up a story about the dog .
ベスト を 尽く さ ざる を え な い 。	we can but do our best .
彼女 は 私 を 見 る こと さえ し な かっ た 。	she did not so much as look at me .
それ に よく 似 た 話 を 聞 い た 覚え が あ る 。	i remember hearing a very similar story to that .
妻 は 世間 知 ら ず で す 。	my wife is ignorant of the world .
今日 は 何 か 変わ っ た こと が あ っ た ？	anything new today ?
彼 が どんな 計画 を 試み る の か わか ら な い 。	i don 't know what plan he will try .
その 船 は 私 たち の 船 に 迫 っ て き た 。	the ship gained on us .
あたり １ 面 花 だっ た 。	there were flowers all around .
靴 を 脱 ぎ な さ い 。	take off your shoes .
生き る もの は すべて いつ か は 死 ぬ 。	all living things die some day .
姉 が 僕 に 新し い 時計 を 見せ て くれ た 。	my sister showed me a new watch .
客 の ため に 部屋 を 準備 し て お き なさ い 。	you should prepare a room for the visitor .
私 は 彼 が 誰 か 知 っ て い る 。	i know who he is .
ボブ は 彼 の 部屋 に たくさん の 本 を 持 っ て い る 。	bob has a lot of books in his room .
材質 は 何 で す か 。	what 's the material ?
この 上着 は 雨 を 通 さ な い 。	this coat is rainproof .
危険 を お か し て 思いき っ て や っ て み よ う 。	let 's take a chance and go for broke .
火 を 燃や し 続け な さ い 。	keep the fire alive .
田舎 は 春 が きれい だ 。	the countryside is beautiful in the spring .
明日 君 は 彼女 に 会え る で しょ う 。	you will be able to see her tomorrow .
彼 は かつて 彼女 を 愛 し て い た 。	he used to love her .
今年 の 冬 は 多分 非常 に 寒 い だ ろ う 。	we expect a very cold winter this year .
誰 が 幸子 さん を 好き で す か 。	who likes sachiko ?
あなた は 何 を 見つめ て い る の で す か 。	what are you gazing at ?
出来 る だけ 安 い 席 が い い ん で す けど 。	i 'd like inexpensive seats , if possible .
３ 年 前 死産 し ま し た 。	i had a stillborn baby three years ago .
この 時計 は 不正確 だ 。	this watch keeps bad time .
彼女 が 味方 し て くれ て とても うれし かっ た 。	i was very glad that she took the side of me .
彼 ら は 私 達 と 同 意見 だ と 思 う 。	i gather that they 'll agree with us .
あの ホテル に 滞在 し て い ま す 。	i 'm staying at that hotel .
それ を 逆さま に 持 っ て は いけ ま せ ん 。	don 't hold it upside down .
会 を 欠席 し た 。	i absented myself from the meeting .
彼 は 船乗り に なり た かっ た 。	he wanted to go to sea .
彼 を ほめ な い 人 など 誰 も い な かっ た 。	there was no one but admired him .
